1368,1706,1500
1370,1704,1500
1371,1702,1500
1372,1700,1500
1373,1698,1500
1374,1696,1500
1376,1693,1500
1377,1691,1500
1378,1689,1500
1380,1687,1500
1381,1684,1500
1383,1682,1500
1384,1680,1500
1386,1677,1500
1387,1675,1500
1389,1673,1500
1390,1670,1500
1392,1668,1500
1394,1666,1500
1395,1663,1500
1397,1661,1500
1399,1658,1500
1401,1656,1500
1403,1653,1500
1404,1651,1500
1406,1648,1500
1408,1645,1500
1410,1643,1500
1412,1640,1500
1414,1638,1500
1416,1635,1500
1418,1632,1500
1420,1630,1500
1422,1627,1500
1425,1624,1500
1427,1621,1500
1429,1619,1500
1431,1616,1500
1434,1613,1500
1436,1610,1500
1438,1607,1500
1441,1604,1500
1443,1601,1500
1445,1599,1500
1448,1596,1500
1450,1593,1500
1453,1590,1500
1455,1587,1500
1458,1583,1500
1461,1580,1500
1463,1577,1500
